epoch,train_loss,dev_loss,dev_accuracy,dev_macro_f1,dev_weighted_f1
1,2.524167390164428,2.212451562682106,0.8402743753062224,0.7899371045216143,0.822092722917283
2,1.9998138694361374,1.9942953754012616,0.8584027437530622,0.8113901152364199,0.8442154832884388
